customerID,ChurnProbability,HighRisk
6804-GDMOI,0.65,0
2990-OGYTD,0.01,0
6646-JPPHA,0.08,0
9572-MTILT,0.7,0
7658-UYUQS,0.11,0
7880-XSOJX,0.14,0
9611-CTWIH,0.87,1
4589-IUAJB,0.0,0
0329-GTIAJ,0.9,1
8746-BFOAJ,0.0,0
8457-XIGKN,0.03,0
6072-NUQCB,0.0,0
6629-CZTTH,0.72,1
8838-GPHZP,0.0,0
8750-QWZAJ,0.0,0
5364-EVNIB,0.9,1
6918-UMQCG,0.22,0
0675-NCDYU,0.0,0
6339-DKLMK,0.25,0
1346-PJWTK,0.04,0
5088-QZLRL,0.2625,0
8023-QHAIO,0.11,0
4397-FRLTA,0.05,0
3057-VJJQE,0.01,0
5087-SUURX,0.9,1
2302-OUZXB,0.02,0
8133-ANHHJ,0.07,0
2270-CHBFN,0.02,0
0013-EXCHZ,0.88,1
5982-FPVQN,0.18,0
9107-UKCKY,0.07,0
4654-ULTTN,0.02,0
5550-VFRLC,1.0,1
5546-BYZSM,0.01,0
1492-KGETH,0.11,0
4929-BSTRX,0.9066666666666667,1
4163-HFTUK,0.02,0
8215-NGSPE,0.0,0
2225-ZRGSG,0.65,0
8859-YSTWS,0.01,0
5271-YNWVR,0.67,0
7601-DHFWZ,0.03,0
2657-ALMWY,0.81,1
6330-JKLPC,0.83,1
4667-OHGKG,0.76,1
1998-VHJHK,0.0,0
1707-HABPF,0.04,0
1660-HSOOQ,0.87,1
7253-UVNDW,0.54,0
0487-VVUVK,0.03,0
7228-OMTPN,0.91,1
5063-IUOKK,0.0,0
4508-OEBEY,0.03,0
0027-KWYKW,0.16,0
2308-STERM,0.08,0
5982-XMDEX,0.0,0
6284-AHOOQ,0.72,1
6051-PTVNS,0.0,0
2344-JMOGN,0.88,1
3799-ISUZQ,0.77,1
2877-VDUER,0.03,0
9152-AMKAK,0.05,0
1794-HBQTJ,0.7,0
9432-VOFYX,0.26,0
8049-WJCLQ,0.1,0
6586-PSJOX,0.08,0
2460-FPSYH,0.65,0
9705-ZJBCG,0.03,0
4818-DRBQT,0.88,1
1320-HTRDR,0.8,1
6847-KJLTS,0.16,0
9670-BPNXF,0.08,0
3913-FCUUW,0.0,0
3301-VKTGC,0.02,0
1493-AMTIE,0.87,1
9555-SAHUZ,0.05,0
0816-TSPHQ,0.085,0
9932-WBWIK,0.02,0
4619-EVPHY,0.12,0
5286-YHCVC,0.01,0
6424-ELEYH,1.0,1
4391-RESHN,0.79,1
9115-YQHGA,0.08,0
4462-CYWMH,0.14,0
8963-MQVYN,0.03,0
2458-EOMRE,0.06,0
9334-GWGOW,0.19,0
6821-BUXUX,0.94,1
5028-HTLJB,0.71,1
9801-GDWGV,0.82,1
6542-LWGXJ,0.16,0
5567-GZKQY,0.0,0
1222-LRYKO,0.01,0
2320-JRSDE,0.81,1
2087-QAREY,0.06,0
0601-WZHJF,0.76,1
4423-JWZJN,0.03,0
5143-WMWOG,0.81,1
6490-FGZAT,0.01,0
5393-RXQSZ,1.0,1
7452-FOLON,0.01,0
2320-TZRRH,0.0,0
0231-LXVAP,0.77,1
9444-JTXHZ,0.92,1
4942-VZZOM,0.02,0
5510-BOIUJ,0.6,0
7502-BNYGS,0.06,0
4291-HYEBC,0.07,0
6147-CBCRA,0.04,0
6047-SUHPR,0.03,0
4471-KXAUH,0.84,1
9752-ZNQUT,0.15,0
7638-QVMVY,0.94,1
1576-PFZIW,0.02,0
5666-MBJPT,0.01,0
7312-XSBAT,0.05,0
3096-GKWEB,0.31,0
2371-JQHZZ,0.15,0
0674-GCDXG,0.0,0
1121-QSIVB,0.09,0
4396-KLSEH,0.06,0
3244-DCJWY,0.57,0
2824-MYYBN,0.15,0
0875-CABNR,0.79,1
6345-HOVES,0.07,0
8318-LCNBW,0.04,0
6469-QJKZW,0.09,0
0147-ESWWR,0.15,0
1217-VASWC,0.15,0
7812-FZHPE,0.68,0
6370-ZVHDV,0.0,0
5915-DGNVC,0.03,0
6260-XLACS,0.02,0
3566-CAAYU,0.04,0
4983-CCWMC,0.09,0
9103-CXVOK,0.11,0
2896-TBNBE,0.04,0
4797-AXPXK,0.87,1
5229-PRWKT,0.91,1
6982-UQZLY,0.7510714285714286,1
2522-WLNSF,0.05,0
3841-CONLJ,0.26,0
5057-LCOUI,0.74,1
0193-ESZXP,0.8,1
4475-NVTLU,0.01,0
4369-HTUIF,0.84,1
9386-LDCZR,0.03,0
9585-KKMFD,0.0,0
5399-ZIMKF,0.22,0
0336-KXKFK,0.0,0
5619-XZZKR,0.0,0
3948-FVVRP,0.07,0
5327-XOKKY,0.03,0
0983-TATYJ,0.01,0
1813-JYWTO,0.0,0
0156-FVPTA,0.7,0
1984-FCOWB,0.86,1
0654-HMSHN,0.85,1
6719-OXYBR,0.22,0
3312-ZWLGF,0.14,0
6476-YHMGA,0.04,0
5287-QWLKY,0.7,0
0795-XCCTE,0.0,0
0168-XZKBB,0.21,0
3785-NRHYR,0.49495238095238103,0
5196-SGOAK,1.0,1
4537-DKTAL,0.17,0
7072-MBHEV,0.2,0
5602-BVFMK,0.0,0
6297-NOOPG,0.02,0
1891-UAWWU,0.77,1
8204-TIFGJ,0.01,0
8050-DVOJX,0.01,0
6108-OQZDQ,0.95,1
0363-QJVFX,0.71,1
8903-XEBGX,0.19,0
8169-SAEJD,0.03,0
9840-DVNDC,0.85,1
1089-XZWHH,0.0,0
2325-WINES,0.16,0
6064-ZATLR,0.01,0
3096-JRDSO,0.84,1
7824-PANSQ,0.02,0
8042-JVNFH,0.93,1
9648-BCHKM,0.01,0
2888-ADFAO,0.0,0
8707-HOEDG,0.06,0
3374-LXDEV,0.82,1
4072-IPYLT,0.0,0
7167-PCEYD,0.0,0
4936-YPJNK,0.0,0
1580-BMCMR,0.19,0
4817-KEQSP,0.0,0
6408-WHTEF,0.0,0
9251-AWQGT,0.0,0
8749-CLJXC,0.026666666666666665,0
7989-VCQOH,0.08,0
5049-GLYVG,0.46197619047619043,0
4199-QHJNM,0.06,0
8882-TLVRW,0.0,0
5883-GTGVD,0.86,1
5135-GRQJV,0.0,0
2384-OVPSA,0.0,0
1371-WEPDS,0.11,0
3580-GICBM,0.0,0
4817-QRJSX,0.92,1
9730-DRTMJ,0.02,0
4686-UXDML,0.15,0
3349-ANQNH,0.24,0
2398-YPMUR,0.73,1
0932-YIXYU,0.0,0
7480-SPLEF,0.01,0
7636-XUHWW,0.07,0
1431-CYWMH,0.01,0
5937-EORGB,0.28,0
6349-JDHQP,0.0,0
5539-HIVAK,0.04,0
5847-MXBEO,0.0,0
9985-MWVIX,0.95,1
4583-PARNH,0.29,0
1116-FRYVH,0.02,0
1421-HCERK,0.1,0
9633-XQABV,0.19,0
0716-BQNDX,0.08,0
1265-XTECC,0.75,1
1183-CANVH,0.02,0
1972-XMUWV,0.01,0
8679-LZBMD,0.12,0
3407-JMJQQ,0.06,0
6252-DFGTK,0.04,0
1539-LNKHM,0.0,0
8645-KOMJQ,0.0,0
0289-IVARM,0.02,0
9761-XUJWD,0.09,0
4057-FKCZK,0.07,0
4291-TPNFG,0.0,0
6087-YPWHO,0.0,0
3090-QFUVD,0.04,0
2237-ZFSMY,0.63,0
1722-LDZJS,0.02,0
1818-ESQMW,0.13,0
4871-JTKJF,1.0,1
1415-YFWLT,0.88,1
7401-RUBNK,0.15,0
0506-YLVKJ,0.0,0
8661-BOYNW,0.0,0
6711-VTNRE,0.71,1
4815-GBTCD,0.23,0
2805-AUFQN,0.04,0
0980-PVMRC,0.08,0
7233-DRTRF,0.23,0
3500-RMZLT,0.81,1
3873-NFTGI,0.12,0
1162-ECVII,0.05,0
7048-GXDAY,0.11,0
8571-ZCMCX,0.02,0
1169-WCVAK,0.06,0
4548-SDBKE,0.92,1
8066-POXGX,0.91,1
7129-CAKJW,0.13,0
8695-ARGXZ,0.34,0
3570-YUEKJ,0.11,0
4143-OOBWZ,0.99,1
1555-HAPSU,0.0,0
1697-NVVGY,0.08,0
7854-EKTJL,0.69,0
8464-EETCQ,0.06,0
2419-FSORS,0.03,0
8132-YPVBX,0.2,0
9102-IAYHT,0.9,1
6754-LZUKA,0.01,0
3422-LYEPQ,0.98,1
8099-MZPUJ,0.05,0
0787-LHDYT,0.06,0
2642-DTVCO,0.94,1
0374-IOEGQ,0.14,0
4361-JEIVL,0.72,1
3197-NNYNB,0.05,0
3396-DKDEL,0.02,0
1752-OZXFY,0.04,0
9066-QRSDU,0.04,0
9112-WSNPU,0.17,0
9867-NNXLC,0.0,0
5321-NTRKC,0.02,0
1363-TXLSL,0.85,1
9507-EXLTT,0.91,1
3161-GETRM,0.14,0
0402-OAMEN,0.0,0
6933-VLYFX,0.05,0
6754-WKSHP,0.08,0
9846-GKXAS,0.9,1
6017-PPLPX,0.84,1
4976-LNFVV,0.17,0
5055-MGMGF,0.07,0
4641-FROLU,0.01,0
2862-JVEOY,0.01,0
2969-QWUBZ,0.25,0
9822-BIIGN,0.08,0
2077-MPJQO,0.14,0
1534-OULXE,0.01,0
7136-RVDTZ,0.74,1
2971-SGAFL,0.11,0
1480-IVEVR,0.13,0
2905-KFQUV,0.31,0
4581-SSPWD,0.9,1
3370-HXOPH,0.29,0
9391-YZEJW,0.08,0
9958-MEKUC,0.01,0
0281-CNTZX,0.0,0
6927-WTFIV,0.72,1
4118-CEVPF,0.11,0
3398-ZOUAA,0.73,1
9114-VEPUF,0.08,0
7876-BEUTG,0.13,0
2338-BQEZT,0.03,0
9873-MNDKV,0.13,0
0378-NHQXU,0.93,1
8241-JUIQO,0.02,0
2194-IIQOF,0.0,0
4512-ZUIYL,0.92,1
9631-RXVJM,0.01,0
9584-EXCDZ,0.12,0
7969-AULMZ,0.86,1
5093-FEGLU,0.0,0
2621-UDNLU,0.04,0
7526-IVLYU,0.145,0
2428-HYUNX,0.0,0
9214-EKVXR,0.32,0
3410-MHHUM,0.02,0
0568-ONFPC,0.6,0
0733-VUNUW,0.66,0
4550-EVXNY,0.98,1
2122-YWVYA,0.11,0
2968-SSGAA,0.99,1
2296-DKZFP,0.0,0
4844-JJWUY,0.94,1
6777-TGHTM,0.71,1
8909-BOLNL,0.06,0
6603-YRDCJ,0.0,0
3538-WZPHD,0.9,1
3229-USWAR,0.05,0
2138-VFAPZ,0.0,0
6131-JLWZM,0.01,0
4785-QRJHC,0.65,0
0269-XFESX,0.01,0
1709-EJDOX,0.01,0
4316-XCSLJ,0.06,0
8610-WFCJF,0.8,1
9693-XMUOB,0.15,0
0383-CLDDA,0.0,0
4905-JEFDW,0.75,1
2709-UQGNP,0.12,0
3549-ZTMNH,0.01,0
7881-INRLC,0.81,1
8033-ATFAS,0.09,0
1635-NZATJ,0.0,0
0562-HKHML,0.0,0
8277-RVRSV,0.01,0
9943-VSZUV,0.08,0
0117-LFRMW,0.65,0
6172-FECYY,0.81,1
7054-ENNGU,0.02,0
1455-HFBXA,0.01,0
9402-CXWPL,0.1,0
1628-BIZYP,0.45,0
1965-AKTSX,0.94,1
0082-LDZUE,0.28,0
4786-UKSNZ,0.267436507936508,0
5343-SGUBI,0.07,0
0856-NAOES,0.1,0
1976-AZZPJ,0.06,0
7248-VZQLC,0.74,1
6156-UZDLF,0.05,0
3099-OONVS,0.09,0
9500-WBGRP,0.01,0
5183-KLYEM,0.0,0
5144-PQCDZ,0.07,0
8514-VZHEB,0.02,0
6625-IUTTT,0.0,0
9355-NPPFS,0.12,0
0068-FIGTF,0.05,0
5965-GGPRW,0.01,0
8035-PWSEV,0.26,0
2236-HILPA,0.0,0
1840-BIUOG,0.03,0
1356-MKYSK,0.07,0
6080-LNESI,0.0,0
1830-IPXVJ,0.0,0
5828-DWPIL,0.03,0
8398-TBIYD,0.02,0
0011-IGKFF,0.92,1
4192-GORJT,0.9,1
6496-SLWHQ,0.92,1
9912-GVSEQ,0.92,1
2931-FSOHN,0.14,0
9418-RUKPH,0.0,0
5383-MMTWC,0.97,1
9971-ZWPBF,0.12,0
4712-AUQZO,0.07,0
9711-FJTBX,0.03,0
2908-ZTPNF,0.08,0
7240-ETPTR,0.9,1
2202-CUYXZ,0.93,1
5995-OIGLP,0.64,0
8421-WZOOW,0.02,0
6261-RCVNS,0.73,1
7951-QKZPL,0.65,0
1414-YADCW,0.01,0
8756-RDDLT,0.07,0
2862-PFNIK,0.36,0
5816-QVHRX,0.2,0
4430-YHXGG,0.03,0
6888-SBYAI,0.07,0
7395-XWZOY,0.18,0
7169-YWAMK,0.03,0
3640-PHQXK,0.82,1
6877-LGWXO,0.9,1
6859-RKMZJ,0.03,0
2729-VNVAP,0.0,0
2957-JIRMN,0.15,0
2049-BAFNW,0.12,0
3842-QTGDL,0.11,0
7163-OCEQI,0.09,0
9782-LGXMC,0.01,0
5975-BAICR,0.03,0
8019-ENHXU,0.79,1
5167-GBFRE,0.78,1
9033-EOXWV,0.65,0
4673-KKSLS,0.1,0
4853-OITSN,0.17,0
9800-OUIGR,0.0,0
1324-NLTJE,0.71,1
2324-EFHVG,0.01,0
7094-MSZAO,0.0,0
1522-VVDMG,0.87,1
6907-CQGPN,0.04,0
0780-XNZFN,0.0,0
0239-OXEXL,0.07,0
2675-IJRGJ,0.02,0
7049-GKVZY,0.07,0
8577-QSOCG,0.0,0
3721-CNZHX,0.0,0
0212-ISBBF,0.09,0
9185-TQCVP,0.93,1
3585-YNADK,0.01,0
5271-DBYSJ,0.15,0
1099-GODLO,0.09,0
6828-HMKWP,0.0,0
5567-WSELE,0.87,1
1472-TNCWL,0.1,0
8063-RJYNF,0.82,1
0687-ZVTHB,0.55,0
2080-GKCWQ,0.19,0
9661-ACXBS,0.74,1
2193-SFWQW,0.01,0
5656-JAMLX,0.0,0
3462-BJQQA,0.34,0
0442-TDYUO,0.0,0
6733-LRIZX,0.04,0
9503-XJUME,0.0,0
4367-NHWMM,0.3,0
3727-RJMEO,0.86,1
3779-OSWCF,0.01,0
6736-DHUQI,0.01,0
3915-ODIYG,0.04,0
1360-RCYRT,0.11,0
2724-FJDYW,0.03,0
4451-RWASJ,0.0,0
6646-VRFOL,0.87,1
3460-TJBWI,0.01,0
5917-HBSDW,0.0,0
5685-IIXLY,0.9,1
5671-UUNXD,0.08,0
0956-ACVZC,0.07,0
2325-NBPZG,0.17,0
4250-ZBWLV,0.82,1
4482-FTFFX,0.22,0
8859-DZTGQ,0.0,0
0440-MOGPM,0.06,0
0020-JDNXP,0.02,0
3752-CQSJI,0.04,0
5025-GOOKI,0.01,0
4698-KVLLG,0.0,0
5095-AESKG,0.94,1
2887-JPYLU,0.03,0
4770-QAZXN,0.05,0
4896-CPRPF,0.0,0
1871-MOWRM,0.8,1
9714-EDSUC,0.2,0
2027-OAQQC,0.76,1
0282-NVSJS,0.07,0
9090-SGQXL,0.75,1
6595-YGXIT,0.94,1
7353-YOWFP,0.01,0
9835-ZIITK,0.79,1
8008-ESFLK,0.22,0
7537-CBQUZ,0.04,0
1555-DJEQW,0.64,0
5649-TJHOV,0.76,1
0519-XUZJU,0.9433333333333332,1
3363-EWLGO,0.02,0
4750-UKWJK,0.0,0
6338-AVWCY,0.84,1
1689-YQBYY,0.27,0
4487-ZYJZK,0.0,0
2959-FENLU,0.24,0
0708-LGSMF,0.12,0
9253-QXKBE,0.9,1
7634-HLQJR,0.0,0
0487-RPVUM,0.05,0
4079-ULGFR,0.04,0
2516-XSJKX,0.01,0
0057-QBUQH,0.02,0
9445-SZLCH,0.7,0
6599-SFQVE,0.16,0
8331-ZXFOE,0.01,0
4003-FUSHP,0.09,0
0356-ERHVT,0.07,0
7325-ENZFI,0.01,0
4884-ZTHVF,0.18,0
3920-HIHMQ,0.05,0
3055-OYMSE,0.17,0
0613-WUXUM,0.01,0
7568-PODML,0.95,1
4458-KVRBJ,0.02,0
5349-IECLD,0.87,1
1397-XKKWR,0.08,0
3945-GFWQL,0.76,1
8097-OMULG,0.05,0
6013-BHCAW,0.01,0
0401-WDBXM,0.04,0
3387-PLKUI,0.13,0
6096-EGVTU,0.04,0
3797-VTIDR,0.89,1
5081-NWSUP,0.05,0
2580-ATZSQ,0.03,0
8085-MSNLK,0.0,0
9691-HKOVS,0.05,0
9881-VCZEP,0.09,0
9526-BIHHD,0.65,0
8757-TFHHJ,0.1,0
4523-WXCEF,0.68,0
1468-DEFNC,0.0,0
5119-KEPFY,0.21,0
8364-TRMMK,0.84,1
0916-KNFAJ,0.0,0
8319-QBEHW,0.04,0
3063-QFSZL,0.77,1
8775-LHDJH,0.93,1
9625-QNLUX,0.01,0
3097-NQYSN,0.89,1
4024-CSNBY,0.01,0
7110-BDTWG,0.08,0
7493-GVFIO,0.0,0
0690-SRQID,0.01,0
9605-WGJVW,0.31,0
9114-DPSIA,0.02,0
4700-UBQMV,0.07,0
7711-GQBZC,0.0,0
3565-UNOCC,0.7,0
4627-MIHJH,0.06,0
9795-NREXC,0.0,0
8573-CGOCC,0.05,0
7356-AYNJP,0.04,0
9249-FXSCK,0.77,1
5493-SDRDQ,0.76,1
6286-SUUWT,0.17850000000000002,0
4819-HJPIW,0.02,0
8654-DHAOW,0.15,0
5438-QMDDL,0.02,0
9812-GHVRI,0.09,0
5553-AOINX,0.09,0
1228-ZLNBX,0.08,0
4226-KKDON,0.05,0
3831-YCPUO,0.01,0
7445-WMRBW,0.02,0
3308-DGHKL,0.0,0
9924-JPRMC,0.01,0
0080-EMYVY,0.09,0
6218-KNUBD,0.05,0
7337-CINUD,0.04,0
7609-NRNCA,0.01,0
0623-EJQEG,0.1,0
7153-CHRBV,0.0,0
0871-URUWO,0.91,1
9190-MFJLN,0.85,1
6198-PNNSZ,0.11,0
3317-VLGQT,0.19,0
4132-POCZS,0.06,0
5614-DNZCE,0.02,0
1095-JUDTC,0.76,1
3896-RCYYE,0.06,0
9638-JIQYA,0.24,0
3258-SANFR,0.12,0
3726-TBHQT,0.04,0
3190-ITQXP,0.0,0
0870-VEMYL,0.72,1
4833-QTJNO,0.08,0
3039-MJSLN,0.05,0
0178-CIIKR,0.02,0
5385-SUIRI,0.82,1
3982-XWFZQ,0.72,1
5774-QPLTF,0.0,0
2322-VCZHZ,0.13,0
5010-IPEAQ,0.0,0
4009-ALQFH,0.8,1
6383-ZTSIW,0.15,0
8990-YOZLV,0.01,0
3069-SSVSN,0.16,0
5222-IMUKT,0.18,0
3627-FCRDW,0.66,0
7562-GSUHK,0.82,1
6685-XSHHU,0.0,0
8901-UPRHR,0.02,0
4903-UYAVB,0.68,0
0118-JPNOY,0.14,0
6776-TLWOI,0.73,1
3845-FXCYS,0.15,0
5857-XRECV,0.05,0
0725-CXOTM,0.17,0
4343-EJVQB,0.2,0
9000-PLFUZ,0.06,0
3427-GGZZI,0.24,0
7779-ORAEL,0.03,0
0644-OQMDK,0.26,0
4077-CROMM,0.85,1
3154-CFSZG,0.17,0
2868-MZAGQ,0.99,1
4847-QNOKA,0.8133333333333335,1
2220-IAHLS,0.016666666666666666,0
1658-XUHBX,0.1,0
6379-RXJRQ,0.85,1
2378-HTWFW,0.13,0
8650-RHRKE,0.88,1
4377-VDHYI,0.1,0
0475-RIJEP,0.65,0
1260-TTRXI,0.78,1
3719-TDVQB,0.0,0
6328-ZPBGN,0.95,1
0201-MIBOL,0.04,0
4937-QPZPO,0.22,0
2925-VDZHY,0.0,0
6981-TDRFT,0.05,0
3413-CSSTH,0.02,0
8033-VCZGH,0.09,0
4789-KWMXN,0.68,0
0224-NIJLP,0.01,0
7542-CYDDM,0.02,0
4718-WXBGI,0.01,0
2867-UIMSS,0.97,1
8495-PRWFH,0.09,0
0439-IFYUN,0.14,0
5716-LIBJC,0.12,0
2868-LLSKM,0.02,0
8111-RKSPX,0.91,1
2988-QRAJY,0.05,0
1585-MQSSU,0.65,0
0071-NDAFP,0.03,0
2856-NNASM,0.83,1
7328-ZJAJO,0.0,0
6458-CYIDZ,0.11,0
8559-CIZFV,0.7,0
1090-PYKCI,0.04,0
3058-WQDRE,0.15,0
7547-EKNFS,0.82,1
2279-AXJJK,0.03,0
6769-DYBQN,0.8,1
0909-SELIE,0.0,0
3417-TSCIC,0.04,0
1042-HFUCW,0.02,0
4439-JMPMT,0.82,1
6537-OTKMY,0.09,0
8999-EXMNO,0.0,0
6725-TPKJO,0.0,0
2446-BEGGB,0.94,1
7162-WPHPM,0.01,0
1599-MMYRQ,0.05,0
8821-KVZKQ,0.03,0
1496-GGSUK,0.93,1
6434-TTGJP,0.01,0
0042-JVWOJ,0.0,0
0130-SXOUN,0.12,0
2575-GFSOE,0.71,1
2330-PQGDQ,0.04,0
1452-UZOSF,0.01,0
2097-YVPKN,0.0,0
2842-JTCCU,0.87,1
8597-CTXVJ,0.01,0
6631-HMANX,0.0,0
9962-BFPDU,0.19,0
3296-SILRA,0.92,1
9681-OXGVC,0.99,1
6394-HHHZM,0.075,0
5995-LFTLE,0.03,0
5180-UCIIQ,0.78,1
1932-UEDCX,0.15,0
7153-OANIO,0.8624444444444443,1
5188-HGMLP,0.05,0
0665-XHDJU,0.11,0
6521-YYTYI,0.97,1
8878-HMWBV,0.87,1
8265-HKSOW,0.01,0
3544-FBCAS,0.0,0
5331-RGMTT,0.2,0
4759-PXTAN,0.05,0
7054-DMVAS,0.0,0
3428-MMGUB,0.11,0
6549-BTYPG,0.0,0
7823-JSOAG,0.33,0
3705-RHRFR,0.03,0
9374-YOLBJ,0.04,0
9074-KGVOX,0.02,0
6128-DAFVY,0.12,0
9933-QRGTX,0.05,0
4476-OSWTN,0.07,0
3751-KTZEL,0.77,1
1977-STDKI,0.91,1
5066-GFJMM,0.03,0
2661-GKBTK,0.03,0
0458-HEUZG,0.01,0
7268-WNTCP,0.0,0
0824-VWDPO,0.06,0
8409-WQJUX,0.02,0
2578-JQPHZ,0.05,0
3278-FSIXX,0.21,0
5813-UECBU,0.71,1
0328-GRPMV,0.9608333333333334,1
9746-UGFAC,0.01,0
2946-KIQSP,0.04,0
0625-AFOHS,0.0,0
6726-WEXXK,0.14,0
4636-OLWOE,0.01,0
4342-HENTK,0.96,1
4685-ERGHK,0.12,0
0885-HMGPY,0.0,0
5003-OKNNK,0.0,0
4195-SMMNX,0.75,1
7208-PSIHR,0.09,0
4012-ZTHBR,0.06,0
0489-WMEMG,0.05,0
7435-ZNUYY,0.01,0
1354-YZFNB,0.01,0
6956-SMUCM,0.84,1
2985-FMWYF,0.18,0
2812-ENYMO,0.04,0
2717-HVIZY,0.04,0
3223-WZWJM,0.79,1
3422-GALYP,0.22,0
9053-JZFKV,0.63,0
2530-ENDWQ,0.69,0
2890-WFBHU,0.05,0
0327-WFZSY,0.09,0
7977-HXJKU,0.0,0
6615-ZGEDR,0.7633333333333333,1
7033-CLAMM,0.0,0
4023-RTIQM,0.04,0
0864-FVJNJ,0.09,0
7356-IWLFW,0.11,0
9541-PWTWO,0.0,0
3967-VQOGC,0.01,0
7872-RDDLZ,0.05,0
9250-WYPLL,0.78,1
6308-CQRBU,0.05,0
2754-XBHTB,0.78,1
1597-LHYNC,0.83,1
0186-CAERR,0.14,0
3043-SUDUA,0.02,0
5442-BHQNG,0.29,0
2169-RRLFW,0.0,0
5872-OEQNH,0.04,0
3162-KKZXO,0.19,0
7055-VKGDA,0.78,1
0754-UKWQP,0.9,1
8873-GLDMH,0.3,0
5696-JVVQY,0.01,0
8946-BFWSG,0.0,0
7493-TPUWZ,0.93,1
0547-HURJB,0.05,0
8904-OPDCK,0.1,0
8845-LWKGE,0.03,0
1577-HKTFG,0.65,0
8752-STIVR,0.94,1
0691-NIKRI,0.12,0
5022-JNQEQ,0.29,0
4558-FANTW,0.79,1
3249-VHRIP,0.03,0
3736-BLEPA,0.05,0
4701-LKOZD,0.0,0
6603-QWSPR,0.02,0
9921-QFQUL,0.2,0
1929-ZCBHE,0.03,0
4378-MYPGO,0.0,0
8651-ENBZX,0.84,1
4129-LYCOI,0.05,0
7798-JVXYM,0.06,0
8647-SDTWQ,0.08,0
2696-ECXKC,0.12,0
2081-KJSQF,0.22316666666666665,0
7623-TRNQN,0.77,1
3323-CPBWR,0.05,0
9330-IJWIO,0.93,1
3384-CTMSF,0.29,0
0902-RFHOF,0.0,0
9286-DOJGF,0.8,1
6048-QBXKL,0.15,0
9661-MHUMO,0.83,1
7718-RXDGG,0.2,0
1025-FALIX,0.08,0
3451-VAWLI,0.01,0
3407-QGWLG,0.05,0
1842-EZJMK,0.74,1
2347-WKKAE,0.13,0
8735-DCXNF,0.08,0
3214-IYUUQ,0.02,0
1936-UAFEH,0.04,0
3587-PMCOY,0.18,0
8079-XRJRS,0.61,0
1027-LKKQQ,0.0,0
7148-XZPHA,0.06,0
8073-IJDCM,0.6559999999999999,0
5309-TAIKL,0.03,0
6856-RAURS,0.32,0
8778-LMWTJ,0.2,0
9717-IOAAF,0.0,0
8884-ADFVN,0.97,1
2845-KDHVX,0.0,0
0848-SOMKO,0.02,0
2720-WGKHP,0.98,1
6734-FQAJX,0.05,0
2869-ADAWR,0.71,1
1535-VTJOQ,0.11,0
6368-TZZDT,0.0,0
0943-ZQPXH,0.08,0
1293-BSEUN,0.0,0
9894-EZEWG,0.86,1
1302-TPUBN,0.0,0
7851-FLGGQ,0.87,1
0637-UBJRP,0.83,1
0940-OUQEC,0.86,1
2378-VTKDH,0.14,0
0927-CNGRH,0.3075,0
8608-OZTLB,0.04,0
2335-GSODA,0.01,0
1952-DVVSW,0.0,0
0702-PGIBZ,0.95,1
6656-GULJQ,0.0,0
9853-JFZDU,0.09,0
1963-VAUKV,0.44233333333333325,0
3777-XROBG,0.0,0
6994-FGRHH,0.12,0
4000-VGMQP,0.01,0
3999-WRNGR,0.12,0
3466-RITXD,0.1,0
2680-XKKNJ,0.08,0
3058-HJCUY,0.79,1
2974-GGUXS,0.16,0
7994-XIRTR,0.03,0
3259-FDWOY,0.66,0
2101-RANCD,0.17,0
7921-BEPCI,0.01,0
0807-ZABDG,0.72,1
8510-TMWYB,0.04,0
3258-ZKPAI,0.0,0
1428-IEDPR,0.06,0
5298-GSTLM,0.04,0
4450-YOOHP,0.09,0
6728-CZFEI,0.1,0
5748-RNCJT,0.61,0
3653-NCRDJ,0.0,0
6121-TNHBO,0.06,0
5119-NZPTV,0.12,0
6519-ZHPXP,0.0,0
7739-LAXOG,0.75,1
3472-QPRCH,0.01,0
8224-UAXBZ,0.02,0
9610-WCESF,0.04,0
9776-CLUJA,0.77,1
2486-WYVVE,0.07,0
3865-ZYKAD,0.09,0
1422-DGUBX,0.1,0
2999-AANRQ,0.01,0
8668-KNZTI,0.0,0
0480-KYJVA,0.0,0
6034-ZRYCV,0.68,0
9746-YKGXB,0.03,0
3926-YZVVX,0.01,0
6000-UKLWI,0.0,0
2079-FBMZK,0.64,0
6332-FBZRI,0.01,0
2096-XOTMO,0.03,0
3266-FTKHB,0.01,0
8221-EQDGL,0.06,0
2346-LOCWC,0.0,0
6608-QQLVK,0.86,1
0298-XACET,0.0,0
7560-QJAVJ,0.0,0
2995-YWTCD,0.0,0
3551-HUAZH,1.0,1
9137-UIYPG,0.16,0
2809-ZMYOQ,0.17,0
5084-OOVCJ,0.05,0
0254-WWRKD,0.08,0
7727-SHVZV,0.12,0
6302-JGYRJ,0.63,0
5339-PXDVH,0.21,0
2205-LPVGL,0.05,0
8782-NUUOL,0.02,0
3685-YLCMQ,0.78,1
7601-WFVZV,0.3791666666666666,0
4609-KNNWG,0.0,0
4868-AADLV,0.18,0
9529-OFXHY,0.18,0
8634-MPHTR,0.88,1
2669-QVCRG,0.08,0
2478-EEWWM,0.17,0
9174-IHETN,0.06,0
2233-TXSIU,0.04,0
9644-UMGQA,0.22,0
3256-EZDBI,0.04,0
8761-NSOBC,0.66,0
0419-YAAPX,0.1,0
8413-VONUO,0.78,1
0872-CASZJ,0.0,0
4726-DLWQN,0.03,0
